Date,Service description,Service ID,List cost ($),Negotiated savings ($),Savings programs ($),Other savings ($),Unrounded subtotal ($),Subtotal ($)
2026-01-15,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-01-14,Gemini API,AEFD-7695-64FA,145.12,0.00,0.00,0.00,145.120096,145.12
2026-01-14,Cloud Run,152E-C115-5142,3.75,0.00,0.00,0.00,3.750399,3.75
2026-01-14,Artifact Registry,149C-F9EC-3994,3.05,0.00,0.00,0.00,3.052209,3.05
2026-01-14,Cloud Build,8B5D-EF7D-EB12,3.03,0.00,0.00,0.00,3.029690,3.03
2026-01-14,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-01-14,App Engine,F17B-412E-CB64,0.57,0.00,0.00,0.00,0.573111,0.57
2026-01-14,Cloud Storage,95FF-2EF5-5EA1,0.57,0.00,0.00,0.00,0.570666,0.57
2026-01-14,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.146954,0.15
2026-01-14,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-13,Gemini API,AEFD-7695-64FA,113.07,0.00,0.00,0.00,113.065136,113.07
2026-01-13,Cloud Run,152E-C115-5142,3.96,0.00,0.00,0.00,3.964340,3.96
2026-01-13,Artifact Registry,149C-F9EC-3994,2.94,0.00,0.00,0.00,2.944237,2.94
2026-01-13,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-01-13,Cloud Build,8B5D-EF7D-EB12,0.94,0.00,0.00,0.00,0.940701,0.94
2026-01-13,App Engine,F17B-412E-CB64,0.52,0.00,0.00,0.00,0.523804,0.52
2026-01-13,Cloud Storage,95FF-2EF5-5EA1,0.31,0.00,0.00,0.00,0.308379,0.31
2026-01-13,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.142980,0.14
2026-01-13,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-12,Gemini API,AEFD-7695-64FA,69.03,0.00,0.00,0.00,69.030261,69.03
2026-01-12,Cloud Run,152E-C115-5142,3.69,0.00,0.00,0.00,3.689381,3.69
2026-01-12,Artifact Registry,149C-F9EC-3994,2.87,0.00,0.00,0.00,2.873956,2.87
2026-01-12,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351988,2.35
2026-01-12,Cloud Build,8B5D-EF7D-EB12,1.11,0.00,0.00,0.00,1.109792,1.11
2026-01-12,Cloud Storage,95FF-2EF5-5EA1,0.41,0.00,0.00,0.00,0.408810,0.41
2026-01-12,App Engine,F17B-412E-CB64,0.33,0.00,0.00,0.00,0.332913,0.33
2026-01-12,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.143586,0.14
2026-01-12,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-11,Gemini API,AEFD-7695-64FA,70.88,0.00,0.00,0.00,70.881848,70.88
2026-01-11,Cloud Run,152E-C115-5142,3.50,0.00,0.00,0.00,3.497052,3.50
2026-01-11,Artifact Registry,149C-F9EC-3994,2.81,0.00,0.00,0.00,2.806508,2.81
2026-01-11,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-01-11,Cloud Storage,95FF-2EF5-5EA1,0.35,0.00,0.00,0.00,0.354255,0.35
2026-01-11,App Engine,F17B-412E-CB64,0.15,0.00,0.00,0.00,0.148595,0.15
2026-01-11,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.142970,0.14
2026-01-11,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.005407,0.01
2026-01-11,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-10,Gemini API,AEFD-7695-64FA,98.72,0.00,0.00,0.00,98.715288,98.72
2026-01-10,Cloud Run,152E-C115-5142,3.72,0.00,0.00,0.00,3.715621,3.72
2026-01-10,Artifact Registry,149C-F9EC-3994,2.73,0.00,0.00,0.00,2.726483,2.73
2026-01-10,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351990,2.35
2026-01-10,Cloud Storage,95FF-2EF5-5EA1,0.48,0.00,0.00,0.00,0.481852,0.48
2026-01-10,App Engine,F17B-412E-CB64,0.38,0.00,0.00,0.00,0.381098,0.38
2026-01-10,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.145557,0.15
2026-01-10,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.009237,0.01
2026-01-10,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-10,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-01-09,Gemini API,AEFD-7695-64FA,43.37,0.00,0.00,0.00,43.365103,43.37
2026-01-09,Cloud Run,152E-C115-5142,3.49,0.00,0.00,0.00,3.492178,3.49
2026-01-09,Artifact Registry,149C-F9EC-3994,2.63,0.00,0.00,0.00,2.633218,2.63
2026-01-09,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-01-09,Cloud Storage,95FF-2EF5-5EA1,0.40,0.00,0.00,0.00,0.396075,0.40
2026-01-09,App Engine,F17B-412E-CB64,0.20,0.00,0.00,0.00,0.198447,0.20
2026-01-09,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.145327,0.15
2026-01-09,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.007236,0.01
2026-01-09,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-08,Gemini API,AEFD-7695-64FA,51.31,0.00,0.00,0.00,51.314053,51.31
2026-01-08,Cloud Run,152E-C115-5142,3.56,0.00,0.00,0.00,3.557439,3.56
2026-01-08,Artifact Registry,149C-F9EC-3994,2.56,0.00,0.00,0.00,2.562829,2.56
2026-01-08,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351982,2.35
2026-01-08,Cloud Storage,95FF-2EF5-5EA1,0.32,0.00,0.00,0.00,0.319173,0.32
2026-01-08,App Engine,F17B-412E-CB64,0.25,0.00,0.00,0.00,0.251373,0.25
2026-01-08,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.144004,0.14
2026-01-08,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.005050,0.01
2026-01-08,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-08,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-01-07,Gemini API,AEFD-7695-64FA,28.02,0.00,0.00,0.00,28.019204,28.02
2026-01-07,Cloud Run,152E-C115-5142,3.55,0.00,0.00,0.00,3.545912,3.55
2026-01-07,Artifact Registry,149C-F9EC-3994,2.52,0.00,0.00,0.00,2.517665,2.52
2026-01-07,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351988,2.35
2026-01-07,Cloud Storage,95FF-2EF5-5EA1,0.32,0.00,0.00,0.00,0.318984,0.32
2026-01-07,App Engine,F17B-412E-CB64,0.26,0.00,0.00,0.00,0.262383,0.26
2026-01-07,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.141337,0.14
2026-01-07,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.005551,0.01
2026-01-07,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-07,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-01-06,Gemini API,AEFD-7695-64FA,83.47,0.00,0.00,0.00,83.472183,83.47
2026-01-06,Cloud Run,152E-C115-5142,3.78,0.00,0.00,0.00,3.778608,3.78
2026-01-06,Artifact Registry,149C-F9EC-3994,2.46,0.00,0.00,0.00,2.462111,2.46
2026-01-06,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-01-06,App Engine,F17B-412E-CB64,0.43,0.00,0.00,0.00,0.429152,0.43
2026-01-06,Cloud Storage,95FF-2EF5-5EA1,0.32,0.00,0.00,0.00,0.315113,0.32
2026-01-06,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.139319,0.14
2026-01-06,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.004944,0.00
2026-01-06,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-06,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000002,-0.00
2026-01-05,Gemini API,AEFD-7695-64FA,56.85,0.00,0.00,0.00,56.845221,56.85
2026-01-05,Cloud Run,152E-C115-5142,3.75,0.00,0.00,0.00,3.747577,3.75
2026-01-05,Artifact Registry,149C-F9EC-3994,2.39,0.00,0.00,0.00,2.387660,2.39
2026-01-05,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351986,2.35
2026-01-05,Cloud Storage,95FF-2EF5-5EA1,0.44,0.00,0.00,0.00,0.442703,0.44
2026-01-05,App Engine,F17B-412E-CB64,0.30,0.00,0.00,0.00,0.300554,0.30
2026-01-05,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.139305,0.14
2026-01-05,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.008718,0.01
2026-01-05,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-04,Gemini API,AEFD-7695-64FA,108.51,0.00,0.00,0.00,108.505475,108.51
2026-01-04,Cloud Run,152E-C115-5142,3.98,0.00,0.00,-0.11,3.866700,3.87
2026-01-04,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351986,2.35
2026-01-04,Artifact Registry,149C-F9EC-3994,2.30,0.00,0.00,0.00,2.301952,2.30
2026-01-04,App Engine,F17B-412E-CB64,0.50,0.00,0.00,0.00,0.497229,0.50
2026-01-04,Cloud Storage,95FF-2EF5-5EA1,0.42,0.00,0.00,0.00,0.422342,0.42
2026-01-04,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.139309,0.14
2026-01-04,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.008239,0.01
2026-01-04,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-04,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-01-03,Gemini API,AEFD-7695-64FA,64.37,0.00,0.00,0.00,64.373338,64.37
2026-01-03,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-01-03,Cloud Run,152E-C115-5142,3.76,0.00,0.00,-1.51,2.248693,2.25
2026-01-03,Artifact Registry,149C-F9EC-3994,2.20,0.00,0.00,0.00,2.202767,2.20
2026-01-03,Cloud Storage,95FF-2EF5-5EA1,0.34,0.00,0.00,0.00,0.335916,0.34
2026-01-03,App Engine,F17B-412E-CB64,0.17,0.00,0.00,0.00,0.172418,0.17
2026-01-03,Secret Manager,EE82-7A5E-871C,0.06,0.00,0.00,0.00,0.058042,0.06
2026-01-03,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.006175,0.01
2026-01-03,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-03,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-01-02,Gemini API,AEFD-7695-64FA,62.50,0.00,0.00,0.00,62.501593,62.50
2026-01-02,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351990,2.35
2026-01-02,Cloud Run,152E-C115-5142,3.57,0.00,0.00,-1.36,2.214119,2.21
2026-01-02,Artifact Registry,149C-F9EC-3994,2.19,0.00,0.00,0.00,2.187491,2.19
2026-01-02,App Engine,F17B-412E-CB64,0.23,0.00,0.00,0.00,0.231912,0.23
2026-01-02,Cloud Storage,95FF-2EF5-5EA1,0.13,0.00,0.00,0.00,0.126119,0.13
2026-01-02,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.000383,0.00
2026-01-02,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-02,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000004,-0.00
2026-01-01,Gemini API,AEFD-7695-64FA,50.51,0.00,0.00,0.00,50.511918,50.51
2026-01-01,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-01-01,Artifact Registry,149C-F9EC-3994,2.12,0.00,0.00,0.00,2.115646,2.12
2026-01-01,Cloud Run,152E-C115-5142,3.51,0.00,0.00,-2.24,1.274188,1.27
2026-01-01,Cloud Storage,95FF-2EF5-5EA1,0.32,0.00,0.00,0.00,0.315146,0.32
2026-01-01,App Engine,F17B-412E-CB64,0.14,0.00,0.00,0.00,0.141813,0.14
2026-01-01,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.005574,0.01
2026-01-01,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
,,,,,Subtotal,11414.784790,11414.78
,,,,,Tax,0.000000,0.00
,,,,,Total,11414.788880,11414.79
